6,19,1,0,1,8,17,1,4,2
7,10,6,14,0,2,50,1,3,4
1,32,22,10,5,0,12,2,11,0
0,43,7,18,0,0,12,2,4,0
2,5,1,3,8,0,20,0,0,6
34,9,1,0,0,0,52,0,2,4
11,32,1,1,7,3,14,5,2,13
0,39,0,0,0,2,27,1,0,5
2,12,0,0,0,5,20,7,18,2
3,29,0,4,0,4,24,1,3,0
