43,1,0,0,0,1,14,0,0,0
1,72,0,3,1,0,18,0,1,1
0,0,89,0,0,0,5,0,0,1
0,22,2,49,1,0,10,1,1,0
0,0,0,0,39,0,6,0,0,0
2,3,1,0,0,38,57,0,0,1
0,0,0,0,0,0,87,0,0,2
0,10,0,0,0,2,42,9,7,4
1,1,1,0,0,0,23,0,39,1
0,7,0,1,0,0,21,0,0,39
