8,13,0,2,1,0,29,0,5,1
2,14,0,11,3,0,60,0,7,0
2,28,26,12,8,2,12,0,2,3
0,29,1,30,2,0,22,0,2,0
1,2,0,1,21,0,20,0,0,0
8,5,0,1,0,0,81,0,6,1
0,28,0,0,9,1,42,0,3,6
1,6,0,0,0,4,53,0,9,1
2,6,0,3,1,1,33,3,16,1
0,17,0,3,0,3,39,0,5,1
