10,9,0,4,0,5,25,0,4,2
3,21,0,7,2,0,56,0,6,2
6,14,40,7,3,1,13,0,5,6
0,29,2,32,2,0,19,0,2,0
1,1,0,2,21,0,20,0,0,0
12,5,0,1,0,0,78,0,5,1
0,23,0,0,9,2,48,0,1,6
2,6,0,0,0,4,51,0,10,1
4,3,0,3,1,1,31,3,17,3
3,12,0,3,0,3,41,0,5,1
